index,Iframe,domain,filename
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://audi-namoskovskom.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/12/Win7_32_IE8_12_1990_20170729_223051/html_200_20170729_223051.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/new/"" width=""100%""></iframe>",http://shipspares.su,/mnt/eznfs1/scrap_data_22_bot3/12/Win7_32_IE8_12_10000_20170729_223439/html_200_20170729_223439.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://miraj.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/12/Win7_32_IE8_12_8265_20170729_224108/html_200_20170729_224108.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://hmcr.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/12/Win7_32_IE8_12_4318_20170729_225001/html_200_20170729_225001.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/new/"" width=""100%""></iframe>",http://maptravel.su,/mnt/eznfs1/scrap_data_22_bot3/12/Win7_32_IE8_12_8921_20170729_231244/html_200_20170729_231244.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://itbs.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/12/Win7_32_IE8_12_7467_20170729_231523/html_200_20170729_231523.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=fiksiki.su&amp;pid=9PO755G95""></iframe>",http://fiksiki.su,/mnt/eznfs1/scrap_data_22_bot3/12/Win7_32_IE8_12_4073_20170729_232444/html_200_20170729_232444.txt
0,"<iframe frameborder=""0"" height=""100%"" hspace=""0"" marginheight=""0"" marginwidth=""0"" scrolling=""no"" src=""http://guysgocrazy.ru/female"" target=""_blank"" vspace=""0"" width=""100%""></iframe>",http://auto-office.su,/mnt/eznfs1/scrap_data_22_bot3/12/Win7_32_IE8_12_2069_20170729_233827/html_200_20170729_233827.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://audi-petrozavodsk.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/12/Win7_32_IE8_12_6604_20170729_234141/html_200_20170729_234141.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://audi-yaroslavka.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/12/Win7_32_IE8_12_1685_20170729_234806/html_200_20170729_234806.txt
0,"<iframe frameborder=""0"" id=""iframeId"" name=""iframe"" src=""http://woxt.ru/www.html"" style=""width: 100%; height: 100%; position: fixed; top: 0px; left: 0px; right: 0px; bottom: 0px; z-index: 10000; float: left; clear: both; margin: 0px; ""></iframe>",http://hyundaiclub.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_9585_20170730_002439/html_200_20170730_002440.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://gen87.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_3227_20170730_002504/html_200_20170730_002504.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://sush.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_2722_20170730_004158/html_200_20170730_004158.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://ikra.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_5085_20170730_013503/html_200_20170730_013503.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/new/"" width=""100%""></iframe>",http://evpatoriya.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_3170_20170730_021558/html_200_20170730_021558.txt
0,"<iframe frameborder=""0"" height=""100%"" marginwidth=""0"" scrolling=""auto"" src=""http://fwdssp.com/?dn=referer_detect&amp;pid=5POL4F2O4"" width=""100%""></iframe>",http://mosdveri.su/cgi-sys/suspendedpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_4144_20170730_023045/html_200_20170730_023045.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=ls.su&amp;pid=9PO755G95""></iframe>",http://ls.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_2183_20170730_024809/html_200_20170730_024809.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=imgur.su&amp;pid=9PO755G95""></iframe>",http://imgur.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_3521_20170730_024819/html_200_20170730_024819.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/new/"" width=""100%""></iframe>",http://www.translog.su/,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_8509_20170730_024853/html_200_20170730_024853.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://demis.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_3454_20170730_025144/html_200_20170730_025144.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://clock.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_1114_20170730_031733/html_200_20170730_031733.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://xn----8sbahjdacx2affpdha8a1aduz.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_6133_20170730_032139/html_200_20170730_032139.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://audi-sochi.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_3690_20170730_032209/html_200_20170730_032209.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/locked/"" width=""100%""></iframe>",http://it-is.su/cgi-sys/suspendedpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_7686_20170730_032734/html_200_20170730_032734.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://monster.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_2693_20170730_034745/html_200_20170730_034745.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://tikhonov.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_6156_20170730_043755/html_200_20170730_043755.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://bcpost.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_6218_20170730_044830/html_200_20170730_044830.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://surmash.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_5566_20170730_050204/html_200_20170730_050204.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://svaz.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_4731_20170730_050238/html_200_20170730_050238.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://audi-saransk.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_4139_20170730_052622/html_200_20170730_052622.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/new/"" width=""100%""></iframe>",http://odas.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_2855_20170730_052922/html_200_20170730_052922.txt
0,"<iframe height=""90"" src=""http://www.cofr.ru/click/multi3/950x90/general_03_950x90.html"" width=""950""></iframe>",http://osobnyaki.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_5633_20170730_053259/html_200_20170730_053259.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://audi-yaroslavl.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_1718_20170730_054228/html_200_20170730_054228.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://ecolight-group.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_2812_20170730_055226/html_200_20170730_055226.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://audi-ntagil.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_7595_20170730_055948/html_200_20170730_055948.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://ucom.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_680_20170730_062626/html_200_20170730_062626.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://mirsporta.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_9707_20170730_064211/html_200_20170730_064211.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://quix.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_7520_20170730_064239/html_200_20170730_064239.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://rimera.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_8986_20170730_070150/html_200_20170730_070150.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://you-fermer.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_4313_20170730_072923/html_200_20170730_072923.txt
0,"<iframe frameborder=""0"" id=""iframeId"" name=""iframe"" src=""http://woxt.ru/www.html"" style=""width: 100%; height: 100%; position: fixed; top: 0px; left: 0px; right: 0px; bottom: 0px; z-index: 10000; float: left; clear: both; margin: 0px; ""></iframe>",http://newbk.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_987_20170730_073410/html_200_20170730_073410.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://audi-vladivostok.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_9905_20170730_073522/html_200_20170730_073522.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://atopic.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_6649_20170730_073554/html_200_20170730_073554.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/new/"" width=""100%""></iframe>",http://nmb.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_1669_20170730_074355/html_200_20170730_074355.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://fotometriya.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_2007_20170730_080753/html_200_20170730_080753.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=ringtons.su&amp;pid=9PO755G95""></iframe>",http://ringtons.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_1275_20170730_082014/html_200_20170730_082014.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://audi-murmansk.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_966_20170730_083244/html_200_20170730_083244.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://xn----7sbaldkaa0a1aydms3i.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_7744_20170730_083624/html_200_20170730_083624.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://nvx.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_1119_20170730_090249/html_200_20170730_090249.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://tea.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_891_20170730_090509/html_200_20170730_090509.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://minigames.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_4372_20170730_095203/html_200_20170730_095203.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://drugg.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_1734_20170730_100106/html_200_20170730_100106.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://spezremont.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_6606_20170730_100549/html_200_20170730_100549.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/locked/"" width=""100%""></iframe>",http://amadeus.su/cgi-sys/suspendedpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_1836_20170730_103332/html_200_20170730_103332.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://audi-abakan.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_1607_20170730_111014/html_200_20170730_111014.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/new/"" width=""100%""></iframe>",http://realcosmetics.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_2571_20170730_112022/html_200_20170730_112022.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://fallenangel.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_5848_20170730_113118/html_200_20170730_113118.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://severstroi.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_6116_20170730_113259/html_200_20170730_113259.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/new/"" width=""100%""></iframe>",http://volochkova.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_6555_20170730_113755/html_200_20170730_113755.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://bookcase.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_499_20170730_120646/html_200_20170730_120646.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://jva.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_9896_20170730_121524/html_200_20170730_121524.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=windows9.su&amp;pid=9PO755G95""></iframe>",http://windows9.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_4198_20170730_122959/html_200_20170730_122959.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" height=""54"" scrolling=""no"" src=""https://money.yandex.ru/embed/small.xml?uid=41001405003960&amp;button-text=01&amp;button-size=l&amp;button-color=orange&amp;targets=skay&amp;default-sum=10"" width=""auto""></iframe>",http://skay.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_9055_20170730_123749/html_200_20170730_123749.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://icopy.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_3577_20170730_130853/html_200_20170730_130853.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://xn----8sbehgjma6bgax8fwd.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_5533_20170730_132109/html_200_20170730_132109.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=kidsmoy.su&amp;pid=9PO755G95&amp;_nozc_=1""></iframe>",http://kidsmoy.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_245_20170730_132418/html_200_20170730_132418.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://kazka.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_8971_20170730_132949/html_200_20170730_132949.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=brazzers.su&amp;pid=9PO755G95""></iframe>",http://brazzers.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_9862_20170730_133015/html_200_20170730_133015.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://askor.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_997_20170730_133037/html_200_20170730_133037.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://aleria.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_6915_20170730_133427/html_200_20170730_133427.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://carders.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_2936_20170730_135617/html_200_20170730_135617.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=online-television.su&amp;pid=9PO755G95""></iframe>",http://ww38.online-television.su/,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_5839_20170730_135911/html_200_20170730_135911.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://audi-cheboksary.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_923_20170730_143105/html_200_20170730_143105.txt
0,"<iframe height=""10"" src=""http://94.136.40.103/counter.php"" style=""visibility: hidden; position: absolute; left: 0px; top: 0px"" width=""10""></iframe>",http://nevskyhotelsgroup.ru/,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_5645_20170730_143501/html_200_20170730_143501.txt
0,"<iframe height=""1"" src=""http://trafban.ru/go/3675"" width=""1""></iframe>",http://pornowap.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_3316_20170730_144142/html_200_20170730_144142.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://max-motors.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_8877_20170730_144331/html_200_20170730_144331.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=alibaba.su&amp;pid=9PO755G95""></iframe>",http://alibaba.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_4071_20170730_145641/html_200_20170730_145641.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://internetcasino.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_9784_20170730_145730/html_200_20170730_145730.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://amosov.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_3435_20170730_151412/html_200_20170730_151412.txt
0,"<iframe frameborder=""no"" height=""100%"" seamless="""" src=""http://test2.treeincloud.ru/"" width=""100%""></iframe>",http://prolubov.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_5875_20170730_152511/html_200_20170730_152511.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://bestsolution.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_6069_20170730_161219/html_200_20170730_161219.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://lera.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_2757_20170730_163745/html_200_20170730_163745.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://soft4video.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_6457_20170730_164728/html_200_20170730_164728.txt
0,"<iframe allowtransparency=""true"" frameborder=""0"" height=""133"" scrolling=""no"" src=""https://money.yandex.ru/embed/donate.xml?account=410011888143003&amp;quickpay=donate&amp;payment-type-choice=on&amp;default-sum=10&amp;targets=%D0%9D%D0%B0+%D1%80%D0%B0%D0%B7%D0%B2%D0%B8%D1%82%D0%B8%D0%B5+%D1%81%D0%B0%D0%B9%D1%82%D0%B0&amp;target-visibility=on&amp;project-name=%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%BE%D0%B9+%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3+%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D0%BE%D0%B2+%D0%B8+%D0%BF%D1%80%D0%B5%D0%B4%D0%BF%D1%80%D0%B8%D1%8F%D1%82%D0%B8%D0%B9+%D0%BC%D0%B8%D1%80%D0%B0&amp;project-site=http%3A%2F%2Fwww.world-factory.ru%2F&amp;button-text=01&amp;successURL=http%3A%2F%2Fwww.world-factory.ru%2Fogromnoe-vam-spasibo.html"" width=""525""></iframe>",http://www.world-factory.ru/,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_9513_20170730_165830/html_200_20170730_165830.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://tece.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_1647_20170730_171110/html_200_20170730_171110.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/new/"" width=""100%""></iframe>",http://glossar.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_9490_20170730_172420/html_200_20170730_172420.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/locked/"" width=""100%""></iframe>",http://travel-agency.su/cgi-sys/suspendedpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_4966_20170730_172608/html_200_20170730_172608.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/locked/"" width=""100%""></iframe>",http://onlineweb.su/cgi-sys/suspendedpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_4570_20170730_174050/html_200_20170730_174050.txt
0,"<iframe frameborder=""0"" height=""110"" id=""ifr"" scrolling=""no"" src=""http://exstrim-bog.ru/ifr.php?domain=5-5.su"" width=""800""></iframe>",http://5-5.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_6528_20170730_174520/html_200_20170730_174520.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://maxmotors.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_7304_20170730_183114/html_200_20170730_183114.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/locked/"" width=""100%""></iframe>",http://videotest.su/cgi-sys/suspendedpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_8966_20170730_184018/html_200_20170730_184018.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://fermers.su/cgi-sys/defaultwebpage.cgi,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_3076_20170730_191011/html_200_20170730_191011.txt
0,"<iframe frameborder=""0"" id=""iframe"" src=""http://findbetterresults.com/?dn=mondeo.su&amp;pid=9PO755G95""></iframe>",http://mondeo.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_1280_20170730_194311/html_200_20170730_194311.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/new/"" width=""100%""></iframe>",http://ovr.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_8100_20170730_200003/html_200_20170730_200003.txt
0,"<iframe frameborder=""0"" height=""100%"" src=""http://err.hc.ru/missing/"" width=""100%""></iframe>",http://anpilogov.su,/mnt/eznfs1/scrap_data_22_bot3/13/Win7_32_IE8_13_2021_20170730_201641/html_200_20170730_201641.txt
